lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,val/the_metric,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
,1869,0.6896594762802124,0.5625,0.6896594762802124,5,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
0.0001,1879,,,,,,,,,
,1879,0.6928375959396362,0.75,0.6928375959396362,5,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
0.0001,1889,,,,,,,,,
,1889,0.6999290585517883,0.4375,0.6999290585517883,5,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
0.0001,1899,,,,,,,,,
,1899,0.6943496465682983,0.4375,0.6943496465682983,5,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
0.0001,1909,,,,,,,,,
,1909,0.6950832605361938,0.5,0.6950832605361938,5,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
0.0001,1919,,,,,,,,,
,1919,0.6932426691055298,0.5,0.6932426691055298,5,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
0.0001,1929,,,,,,,,,
,1929,0.6953883767127991,0.5,0.6953883767127991,5,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
0.0001,1939,,,,,,,,,
,1939,0.6947205662727356,0.5,0.6947205662727356,5,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
0.0001,1949,,,,,,,,,
,1949,0.721686065196991,0.25,0.721686065196991,5,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
0.0001,1959,,,,,,,,,
,1959,0.6938994526863098,0.5,0.6938994526863098,5,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
0.0001,1969,,,,,,,,,
,1969,0.6974506378173828,0.3125,0.6974506378173828,5,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
0.0001,1979,,,,,,,,,
,1979,0.7027684450149536,0.375,0.7027684450149536,5,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
0.0001,1989,,,,,,,,,
,1989,0.6930649876594543,0.625,0.6930649876594543,5,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
0.0001,1999,,,,,,,,,
,1999,0.689527690410614,0.5625,0.689527690410614,5,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
0.0001,2009,,,,,,,,,
,2009,0.6961021423339844,0.4375,0.6961021423339844,5,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
0.0001,2019,,,,,,,,,
,2019,0.6899762153625488,0.75,0.6899762153625488,5,,,,,
,2027,,,nan,5,nan,nan,,,
,2027,,,,5,,,0.5009088516235352,0.6939843893051147,0.5009088516235352
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
0.0001,2029,,,,,,,,,
,2029,0.6918915510177612,0.6875,0.6918915510177612,6,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
0.0001,2039,,,,,,,,,
,2039,0.7006091475486755,0.4375,0.7006091475486755,6,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
0.0001,2049,,,,,,,,,
,2049,0.6980363726615906,0.4375,0.6980363726615906,6,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
0.0001,2059,,,,,,,,,
,2059,0.7036580443382263,0.375,0.7036580443382263,6,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
0.0001,2069,,,,,,,,,
,2069,0.6763795614242554,0.625,0.6763795614242554,6,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
0.0001,2079,,,,,,,,,
,2079,0.6931469440460205,0.5,0.6931469440460205,6,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
0.0001,2089,,,,,,,,,
,2089,0.7103112936019897,0.375,0.7103112936019897,6,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
0.0001,2099,,,,,,,,,
,2099,0.6901692748069763,0.6875,0.6901692748069763,6,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
0.0001,2109,,,,,,,,,
,2109,0.6974725127220154,0.375,0.6974725127220154,6,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
0.0001,2119,,,,,,,,,
,2119,0.6905220150947571,0.5625,0.6905220150947571,6,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
0.0001,2129,,,,,,,,,
,2129,0.6951792240142822,0.4375,0.6951792240142822,6,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
0.0001,2139,,,,,,,,,
,2139,0.6937605142593384,0.4375,0.6937605142593384,6,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
0.0001,2149,,,,,,,,,
,2149,0.6836562156677246,0.6875,0.6836562156677246,6,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
0.0001,2159,,,,,,,,,
,2159,0.6869776844978333,0.5625,0.6869776844978333,6,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
0.0001,2169,,,,,,,,,
,2169,0.692562997341156,0.625,0.692562997341156,6,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
0.0001,2179,,,,,,,,,
,2179,0.693173348903656,0.5,0.693173348903656,6,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
0.0001,2189,,,,,,,,,
,2189,0.7062094211578369,0.3125,0.7062094211578369,6,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
0.0001,2199,,,,,,,,,
,2199,0.7082523107528687,0.375,0.7082523107528687,6,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
0.0001,2209,,,,,,,,,
,2209,0.6948587894439697,0.5,0.6948587894439697,6,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
0.0001,2219,,,,,,,,,
,2219,0.6939002275466919,0.5,0.6939002275466919,6,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
0.0001,2229,,,,,,,,,
,2229,0.693953275680542,0.3125,0.693953275680542,6,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
0.0001,2239,,,,,,,,,
,2239,0.6978564858436584,0.4375,0.6978564858436584,6,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
0.0001,2249,,,,,,,,,
,2249,0.6951191425323486,0.4375,0.6951191425323486,6,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
0.0001,2259,,,,,,,,,
,2259,0.6784241795539856,0.625,0.6784241795539856,6,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
0.0001,2269,,,,,,,,,
,2269,0.6861357092857361,0.5625,0.6861357092857361,6,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
0.0001,2279,,,,,,,,,
,2279,0.7013579607009888,0.25,0.7013579607009888,6,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
0.0001,2289,,,,,,,,,
,2289,0.6924178600311279,0.5625,0.6924178600311279,6,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
0.0001,2299,,,,,,,,,
,2299,0.6968969702720642,0.4375,0.6968969702720642,6,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
0.0001,2309,,,,,,,,,
,2309,0.6935888528823853,0.4375,0.6935888528823853,6,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
0.0001,2319,,,,,,,,,
